scope,metric,count,total,fraction,note
primary_distribution,primary_b2_phi(7)_r1__to__transport_b2_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=3; observed_transport_words=['0000', '0010', '1000']"
primary_distribution,primary_b2_phi(8)_r1__to__transport_b2_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=3; observed_transport_words=['0000', '0010', '1000']"
primary_distribution,primary_b2_phi(9)_r1__to__transport_b2_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=3; observed_transport_words=['0000', '0010', '1000']"
primary_distribution,primary_b2_phi(10)_r1__to__transport_b2_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '1000']"
primary_distribution,primary_b3_phi(0)_r1__to__transport_b3_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=3; observed_transport_words=['0000', '0001', '0100']"
primary_distribution,primary_b3_phi(1)_r1__to__transport_b3_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0100']"
primary_distribution,primary_b3_phi(2)_r1__to__transport_b3_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0001']"
primary_distribution,primary_b3_phi(3)_r1__to__transport_b3_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0100']"
primary_distribution,primary_b3_phi(4)_r1__to__transport_b3_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0001']"
primary_distribution,primary_b3_phi(5)_r1__to__transport_b3_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0001']"
primary_distribution,primary_b3_phi(6)_r1__to__transport_b3_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=3; observed_transport_words=['0000', '0001', '0100']"
primary_distribution,primary_b3_phi(7)_r1__to__transport_b3_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0100']"
primary_distribution,primary_b3_phi(8)_r1__to__transport_b3_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0100']"
primary_distribution,primary_b3_phi(9)_r1__to__transport_b3_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=3; observed_transport_words=['0000', '0001', '0100']"
primary_distribution,primary_b3_phi(10)_r1__to__transport_b3_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0001']"
primary_distribution,primary_b4_phi(0)_r1__to__transport_b4_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=3; observed_transport_words=['0000', '0010', '1000']"
primary_distribution,primary_b4_phi(1)_r1__to__transport_b4_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '1000']"
primary_distribution,primary_b4_phi(2)_r1__to__transport_b4_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0010']"
primary_distribution,primary_b4_phi(3)_r1__to__transport_b4_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '1000']"
primary_distribution,primary_b4_phi(4)_r1__to__transport_b4_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0010']"
primary_distribution,primary_b4_phi(5)_r1__to__transport_b4_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0010']"
primary_distribution,primary_b4_phi(6)_r1__to__transport_b4_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=3; observed_transport_words=['0000', '0010', '1000']"
primary_distribution,primary_b4_phi(7)_r1__to__transport_b4_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '1000']"
primary_distribution,primary_b4_phi(8)_r1__to__transport_b4_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '1000']"
primary_distribution,primary_b4_phi(9)_r1__to__transport_b4_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=3; observed_transport_words=['0000', '0010', '1000']"
primary_distribution,primary_b4_phi(10)_r1__to__transport_b4_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0010']"
primary_distribution,primary_b5_phi(0)_r1__to__transport_b5_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0100']"
primary_distribution,primary_b5_phi(1)_r1__to__transport_b5_spin0000,6,6,1.0,representative L_h image; variants=1; observed_transport_words=['0000']
primary_distribution,primary_b5_phi(2)_r1__to__transport_b5_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0100']"
primary_distribution,primary_b5_phi(3)_r1__to__transport_b5_spin0000,6,6,1.0,representative L_h image; variants=1; observed_transport_words=['0000']
primary_distribution,primary_b5_phi(4)_r1__to__transport_b5_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0100']"
primary_distribution,primary_b5_phi(5)_r1__to__transport_b5_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0100']"
primary_distribution,primary_b5_phi(6)_r1__to__transport_b5_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0100']"
primary_distribution,primary_b5_phi(7)_r1__to__transport_b5_spin0000,6,6,1.0,representative L_h image; variants=1; observed_transport_words=['0000']
primary_distribution,primary_b5_phi(8)_r1__to__transport_b5_spin0000,6,6,1.0,representative L_h image; variants=1; observed_transport_words=['0000']
primary_distribution,primary_b5_phi(9)_r1__to__transport_b5_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0100']"
primary_distribution,primary_b5_phi(10)_r1__to__transport_b5_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0100']"
primary_distribution,primary_b6_phi(0)_r1__to__transport_b6_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=3; observed_transport_words=['0000', '0001', '1000']"
primary_distribution,primary_b6_phi(1)_r1__to__transport_b6_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0001']"
primary_distribution,primary_b6_phi(2)_r1__to__transport_b6_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '1000']"
primary_distribution,primary_b6_phi(3)_r1__to__transport_b6_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0001']"
primary_distribution,primary_b6_phi(4)_r1__to__transport_b6_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=3; observed_transport_words=['0000', '0001', '1000']"
primary_distribution,primary_b6_phi(5)_r1__to__transport_b6_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '1000']"
primary_distribution,primary_b6_phi(6)_r1__to__transport_b6_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=3; observed_transport_words=['0000', '0001', '1000']"
primary_distribution,primary_b6_phi(7)_r1__to__transport_b6_spin0000,6,6,1.0,representative L_h image; variants=1; observed_transport_words=['0000']
primary_distribution,primary_b6_phi(8)_r1__to__transport_b6_spin0000,6,6,1.0,representative L_h image; variants=1; observed_transport_words=['0000']
primary_distribution,primary_b6_phi(9)_r1__to__transport_b6_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=3; observed_transport_words=['0000', '0001', '1000']"
primary_distribution,primary_b6_phi(10)_r1__to__transport_b6_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=3; observed_transport_words=['0000', '0001', '1000']"
primary_distribution,primary_b7_phi(0)_r1__to__transport_b7_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0010']"
primary_distribution,primary_b7_phi(1)_r1__to__transport_b7_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0010']"
primary_distribution,primary_b7_phi(2)_r1__to__transport_b7_spin0000,6,6,1.0,representative L_h image; variants=1; observed_transport_words=['0000']
primary_distribution,primary_b7_phi(3)_r1__to__transport_b7_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0010']"
primary_distribution,primary_b7_phi(4)_r1__to__transport_b7_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0010']"
primary_distribution,primary_b7_phi(5)_r1__to__transport_b7_spin0000,6,6,1.0,representative L_h image; variants=1; observed_transport_words=['0000']
primary_distribution,primary_b7_phi(6)_r1__to__transport_b7_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0010']"
primary_distribution,primary_b7_phi(7)_r1__to__transport_b7_spin0000,6,6,1.0,representative L_h image; variants=1; observed_transport_words=['0000']
primary_distribution,primary_b7_phi(8)_r1__to__transport_b7_spin0000,6,6,1.0,representative L_h image; variants=1; observed_transport_words=['0000']
primary_distribution,primary_b7_phi(9)_r1__to__transport_b7_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0010']"
primary_distribution,primary_b7_phi(10)_r1__to__transport_b7_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0010']"
primary_distribution,primary_b8_phi(0)_r1__to__transport_b8_spin0000,3,6,0.5,"representative L_h image; variants=3; observed_transport_words=['0000', '0001', '0100']"
primary_distribution,primary_b8_phi(1)_r1__to__transport_b8_spin0000,3,6,0.5,"representative L_h image; variants=3; observed_transport_words=['0000', '0001', '0100']"
primary_distribution,primary_b8_phi(2)_r1__to__transport_b8_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0001']"
primary_distribution,primary_b8_phi(3)_r1__to__transport_b8_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=3; observed_transport_words=['0000', '0001', '0100']"
primary_distribution,primary_b8_phi(4)_r1__to__transport_b8_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0100']"
primary_distribution,primary_b8_phi(5)_r1__to__transport_b8_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=2; observed_transport_words=['0000', '0001']"
primary_distribution,primary_b8_phi(6)_r1__to__transport_b8_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0100']"
primary_distribution,primary_b8_phi(7)_r1__to__transport_b8_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=2; observed_transport_words=['0000', '0001']"
primary_distribution,primary_b8_phi(8)_r1__to__transport_b8_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=2; observed_transport_words=['0000', '0001']"
primary_distribution,primary_b8_phi(9)_r1__to__transport_b8_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=3; observed_transport_words=['0000', '0001', '0100']"
primary_distribution,primary_b8_phi(10)_r1__to__transport_b8_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=3; observed_transport_words=['0000', '0001', '0100']"
primary_distribution,primary_b9_phi(0)_r1__to__transport_b9_spin0000,3,6,0.5,"representative L_h image; variants=3; observed_transport_words=['0000', '0010', '1000']"
primary_distribution,primary_b9_phi(1)_r1__to__transport_b9_spin0000,3,6,0.5,"representative L_h image; variants=3; observed_transport_words=['0000', '0010', '1000']"
primary_distribution,primary_b9_phi(2)_r1__to__transport_b9_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0010']"
primary_distribution,primary_b9_phi(3)_r1__to__transport_b9_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=3; observed_transport_words=['0000', '0010', '1000']"
primary_distribution,primary_b9_phi(4)_r1__to__transport_b9_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '1000']"
primary_distribution,primary_b9_phi(5)_r1__to__transport_b9_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=2; observed_transport_words=['0000', '0010']"
primary_distribution,primary_b9_phi(6)_r1__to__transport_b9_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '1000']"
primary_distribution,primary_b9_phi(7)_r1__to__transport_b9_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=2; observed_transport_words=['0000', '0010']"
primary_distribution,primary_b9_phi(8)_r1__to__transport_b9_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=2; observed_transport_words=['0000', '0010']"
primary_distribution,primary_b9_phi(9)_r1__to__transport_b9_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=3; observed_transport_words=['0000', '0010', '1000']"
primary_distribution,primary_b9_phi(10)_r1__to__transport_b9_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=3; observed_transport_words=['0000', '0010', '1000']"
primary_distribution,primary_b10_phi(0)_r1__to__transport_b10_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=2; observed_transport_words=['0000', '0100']"
primary_distribution,primary_b10_phi(1)_r1__to__transport_b10_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=2; observed_transport_words=['0000', '0100']"
primary_distribution,primary_b10_phi(2)_r1__to__transport_b10_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0100']"
primary_distribution,primary_b10_phi(3)_r1__to__transport_b10_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0100']"
primary_distribution,primary_b10_phi(4)_r1__to__transport_b10_spin0000,6,6,1.0,representative L_h image; variants=1; observed_transport_words=['0000']
primary_distribution,primary_b10_phi(5)_r1__to__transport_b10_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=2; observed_transport_words=['0000', '0100']"
primary_distribution,primary_b10_phi(6)_r1__to__transport_b10_spin0000,6,6,1.0,representative L_h image; variants=1; observed_transport_words=['0000']
primary_distribution,primary_b10_phi(7)_r1__to__transport_b10_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=2; observed_transport_words=['0000', '0100']"
primary_distribution,primary_b10_phi(8)_r1__to__transport_b10_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=2; observed_transport_words=['0000', '0100']"
primary_distribution,primary_b10_phi(9)_r1__to__transport_b10_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0100']"
primary_distribution,primary_b10_phi(10)_r1__to__transport_b10_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0100']"
primary_distribution,primary_b11_phi(0)_r1__to__transport_b11_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=2; observed_transport_words=['0000', '1000']"
primary_distribution,primary_b11_phi(1)_r1__to__transport_b11_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=2; observed_transport_words=['0000', '1000']"
primary_distribution,primary_b11_phi(2)_r1__to__transport_b11_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '1000']"
primary_distribution,primary_b11_phi(3)_r1__to__transport_b11_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '1000']"
primary_distribution,primary_b11_phi(4)_r1__to__transport_b11_spin0000,6,6,1.0,representative L_h image; variants=1; observed_transport_words=['0000']
primary_distribution,primary_b11_phi(5)_r1__to__transport_b11_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=2; observed_transport_words=['0000', '1000']"
primary_distribution,primary_b11_phi(6)_r1__to__transport_b11_spin0000,6,6,1.0,representative L_h image; variants=1; observed_transport_words=['0000']
primary_distribution,primary_b11_phi(7)_r1__to__transport_b11_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=2; observed_transport_words=['0000', '1000']"
primary_distribution,primary_b11_phi(8)_r1__to__transport_b11_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=2; observed_transport_words=['0000', '1000']"
primary_distribution,primary_b11_phi(9)_r1__to__transport_b11_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '1000']"
primary_distribution,primary_b11_phi(10)_r1__to__transport_b11_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '1000']"
primary_distribution,primary_b12_phi(0)_r1__to__transport_b12_spin0000,6,6,1.0,representative L_h image; variants=1; observed_transport_words=['0000']
primary_distribution,primary_b12_phi(1)_r1__to__transport_b12_spin0000,6,6,1.0,representative L_h image; variants=1; observed_transport_words=['0000']
primary_distribution,primary_b12_phi(2)_r1__to__transport_b12_spin0000,6,6,1.0,representative L_h image; variants=1; observed_transport_words=['0000']
primary_distribution,primary_b12_phi(3)_r1__to__transport_b12_spin0000,6,6,1.0,representative L_h image; variants=1; observed_transport_words=['0000']
primary_distribution,primary_b12_phi(4)_r1__to__transport_b12_spin0000,6,6,1.0,representative L_h image; variants=1; observed_transport_words=['0000']
primary_distribution,primary_b12_phi(5)_r1__to__transport_b12_spin0000,6,6,1.0,representative L_h image; variants=1; observed_transport_words=['0000']
primary_distribution,primary_b12_phi(6)_r1__to__transport_b12_spin0000,6,6,1.0,representative L_h image; variants=1; observed_transport_words=['0000']
primary_distribution,primary_b12_phi(7)_r1__to__transport_b12_spin0000,6,6,1.0,representative L_h image; variants=1; observed_transport_words=['0000']
primary_distribution,primary_b12_phi(8)_r1__to__transport_b12_spin0000,6,6,1.0,representative L_h image; variants=1; observed_transport_words=['0000']
primary_distribution,primary_b12_phi(9)_r1__to__transport_b12_spin0000,6,6,1.0,representative L_h image; variants=1; observed_transport_words=['0000']
primary_distribution,primary_b12_phi(10)_r1__to__transport_b12_spin0000,6,6,1.0,representative L_h image; variants=1; observed_transport_words=['0000']
primary_distribution,primary_b13_phi(0)_r1__to__transport_b13_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=2; observed_transport_words=['0000', '0001']"
primary_distribution,primary_b13_phi(1)_r1__to__transport_b13_spin0000,6,6,1.0,representative L_h image; variants=1; observed_transport_words=['0000']
primary_distribution,primary_b13_phi(2)_r1__to__transport_b13_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=2; observed_transport_words=['0000', '0001']"
primary_distribution,primary_b13_phi(3)_r1__to__transport_b13_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0001']"
primary_distribution,primary_b13_phi(4)_r1__to__transport_b13_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=2; observed_transport_words=['0000', '0001']"
primary_distribution,primary_b13_phi(5)_r1__to__transport_b13_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0001']"
primary_distribution,primary_b13_phi(6)_r1__to__transport_b13_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=2; observed_transport_words=['0000', '0001']"
primary_distribution,primary_b13_phi(7)_r1__to__transport_b13_spin0000,6,6,1.0,representative L_h image; variants=1; observed_transport_words=['0000']
primary_distribution,primary_b13_phi(8)_r1__to__transport_b13_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=2; observed_transport_words=['0000', '0001']"
primary_distribution,primary_b13_phi(9)_r1__to__transport_b13_spin0000,6,6,1.0,representative L_h image; variants=1; observed_transport_words=['0000']
primary_distribution,primary_b13_phi(10)_r1__to__transport_b13_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=2; observed_transport_words=['0000', '0001']"
primary_distribution,primary_b14_phi(0)_r1__to__transport_b14_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=2; observed_transport_words=['0000', '0010']"
primary_distribution,primary_b14_phi(1)_r1__to__transport_b14_spin0000,6,6,1.0,representative L_h image; variants=1; observed_transport_words=['0000']
primary_distribution,primary_b14_phi(2)_r1__to__transport_b14_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=2; observed_transport_words=['0000', '0010']"
primary_distribution,primary_b14_phi(3)_r1__to__transport_b14_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0010']"
primary_distribution,primary_b14_phi(4)_r1__to__transport_b14_spin0000,3,6,0.5,"representative L_h image; variants=3; observed_transport_words=['0000', '0001', '0010']"
primary_distribution,primary_b14_phi(5)_r1__to__transport_b14_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=3; observed_transport_words=['0000', '0001', '0010']"
primary_distribution,primary_b14_phi(6)_r1__to__transport_b14_spin0000,3,6,0.5,"representative L_h image; variants=3; observed_transport_words=['0000', '0001', '0010']"
primary_distribution,primary_b14_phi(7)_r1__to__transport_b14_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0001']"
primary_distribution,primary_b14_phi(8)_r1__to__transport_b14_spin0000,3,6,0.5,"representative L_h image; variants=3; observed_transport_words=['0000', '0001', '0010']"
primary_distribution,primary_b14_phi(9)_r1__to__transport_b14_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0001']"
primary_distribution,primary_b14_phi(10)_r1__to__transport_b14_spin0000,3,6,0.5,"representative L_h image; variants=3; observed_transport_words=['0000', '0001', '0010']"
primary_distribution,primary_b15_phi(0)_r1__to__transport_b15_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=2; observed_transport_words=['0000', '0100']"
primary_distribution,primary_b15_phi(1)_r1__to__transport_b15_spin0000,6,6,1.0,representative L_h image; variants=1; observed_transport_words=['0000']
primary_distribution,primary_b15_phi(2)_r1__to__transport_b15_spin0000,4,6,0.6666666666666666,"representative L_h image; variants=2; observed_transport_words=['0000', '0100']"
primary_distribution,primary_b15_phi(3)_r1__to__transport_b15_spin0000,5,6,0.8333333333333334,"representative L_h image; variants=2; observed_transport_words=['0000', '0100']"
primary_distribution,primary_b15_phi(4)_r1__to__transport_b15_spin0000,3,6,0.5,"representative L_h image; variants=3; observed_transport_words=['0000', '0010', '0100']"
